MilliTime,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng
1656484590215,-6.1446,-2.5185999999999997,-8.4574,-24.2744,3.0856,-12.521,110.0,1261.0,93.0,37.62,1009.069140625,34.86680503220217,38.26028,140.85216166666666
1656484590237,-6.1446,-2.5185999999999997,-8.0948,-24.1338,4.3282,-21.85,106.0,1261.0,93.0,37.62,1009.088828125,34.70234475566033,38.26028,140.85216166666666
1656484590259,-5.860399999999999,-1.7149999999999999,-8.0948,-26.0034,4.7804,-31.7528,106.0,1261.0,93.0,37.62,1009.086640625,34.7206179914205,38.26028,140.85216166666666
1656484590280,-5.860399999999999,-1.7149999999999999,-8.0948,-28.5076,4.9324,-41.8912,106.0,1261.0,93.0,37.62,1009.1071875,34.54898136262933,38.26028,140.85216166666666
1656484590302,-5.684,-1.0388,-8.2418,-32.0226,7.1972,-50.255,106.0,1261.0,93.0,37.62,1009.096484375,34.63838868308213,38.26028,140.85216166666666
1656484590313,-5.684,-1.0388,-8.2418,-32.0226,7.1972,-50.255,112.0,1263.0,98.0,37.62,1009.096484375,34.63838868308213,38.26028,140.85216166666666
1656484590325,-5.684,-1.0388,-8.2418,-37.1602,9.5684,-61.503,112.0,1263.0,98.0,37.62,1009.0827734375,34.752922540260066,38.26028,140.85216166666666
1656484590341,-5.684,-1.0388,-8.2418,-37.1602,9.5684,-61.503,112.0,1263.0,98.0,37.63,1009.09703125,34.633820407217826,38.26028,140.85216166666666
1656484590351,-5.684,-1.0388,-8.2418,-44.0914,16.3286,-65.7096,112.0,1263.0,98.0,37.63,1009.09703125,34.633820407217826,38.260281666666664,140.85216166666666
1656484590367,-5.4292,-0.6174,-8.6828,-47.1656,19.8018,-66.3442,112.0,1263.0,98.0,37.63,1009.0802734375,34.487636638008325,38.260281666666664,140.85216166666666
1656484590378,-5.4292,-0.6174,-8.6828,-47.1656,19.8018,-66.3442,112.0,1263.0,98.0,37.63,1009.0802734375,34.487636638008325,38.260281666666664,140.85216166666666
1656484590389,-5.4292,-0.6174,-8.6828,-49.8484,23.2864,-63.7298,112.0,1263.0,98.0,37.61,1009.0510546875,35.01788888544384,38.260281666666664,140.85216166666666
1656484590400,-5.4292,-0.6174,-8.6828,-49.8484,23.2864,-63.7298,113.0,1277.0,103.0,37.61,1009.0510546875,35.01788888544384,38.260281666666664,140.85216166666666
1656484590413,-5.4292,-0.6174,-8.6828,-51.4406,24.0426,-56.6162,113.0,1277.0,103.0,37.62,1009.120078125,34.44130203244079,38.260281666666664,140.85216166666666
1656484590428,-5.5762,-0.25479999999999997,-8.7416,-51.4406,24.0426,-56.6162,113.0,1277.0,103.0,37.62,1009.1094140625,34.53038212601938,38.260281666666664,140.85216166666666
1656484590439,-5.5762,-0.25479999999999997,-8.7416,-51.0188,17.803,-47.8154,113.0,1277.0,103.0,37.62,1009.1094140625,34.53038212601938,38.260281666666664,140.85216166666666
1656484590457,-5.5762,-0.25479999999999997,-8.7416,-46.2004,5.9014,-28.7432,113.0,1277.0,103.0,37.62,1009.088828125,34.70234475566033,38.260281666666664,140.85216166666666
1656484590479,-5.5762,-0.25479999999999997,-8.7416,-35.777,-0.589,-12.6312,113.0,1277.0,103.0,37.62,1009.0554296875,34.981341402402904,38.260281666666664,140.85216166666666
1656484590489,-5.5762,-0.25479999999999997,-8.7416,-35.777,-0.589,-12.6312,113.0,1277.0,103.0,37.62,1009.0554296875,34.981341402402904,38.260281666666664,140.85216166666666
1656484590502,-5.9388,-0.2254,-8.7808,-27.6906,-1.5922,0.5396,111.0,1286.0,113.0,37.62,1009.0827734375,34.752922540260066,38.260281666666664,140.85216166666666
1656484590526,-5.9388,-0.2254,-8.7808,-22.078,-4.3928,15.7472,111.0,1286.0,113.0,37.62,1009.0751171875,34.816879316472246,38.260281666666664,140.85216166666666
1656484590549,-5.9388,-0.2254,-8.7808,-16.5034,1.2654,33.3374,111.0,1286.0,113.0,37.62,1009.0592578125,34.83515275327069,38.260281666666664,140.85216166666666
1656484590571,-5.733,0.12739999999999999,-9.2022,-15.7776,10.3474,38.076,111.0,1286.0,113.0,37.62,1009.062265625,34.924236217011334,38.260281666666664,140.85216166666666
1656484590594,-5.733,0.12739999999999999,-9.2022,-19.9044,19.6612,41.5796,106.0,1282.0,116.0,37.61,1009.071640625,34.8459210435528,38.260281666666664,140.85216166666666
1656484590616,-5.733,0.5292,-9.2316,-34.0366,25.2092,35.4768,106.0,1282.0,116.0,37.62,1009.0592578125,34.94936245998967,38.260281666666664,140.85216166666666
1656484590639,-5.2234,0.5292,-9.2316,-47.2416,25.0952,31.559,106.0,1282.0,116.0,37.62,1009.0516015625,35.01332044304672,38.260281666666664,140.85216166666666
1656484590659,-5.2234,0.5292,-9.2316,-58.7556,23.6626,25.7792,106.0,1282.0,116.0,37.62,1009.0653125,34.89878372101424,38.260281666666664,140.85216166666666
1656484590679,-5.2234,0.5292,-9.2316,-58.7556,23.6626,25.7792,106.0,1282.0,116.0,37.62,1009.0447265625,35.07075243614316,38.260281666666664,140.85216166666666
1656484590689,-5.0764,0.9898,-9.31,-65.2384,18.069,24.4796,97.0,1278.0,121.0,37.62,1009.0447265625,35.07075243614316,38.260281666666664,140.85216166666666
1656484590706,-5.0764,0.9898,-9.31,-68.9776,11.2062,24.5632,97.0,1278.0,121.0,37.63,1009.100859375,34.60184253230368,38.260281666666664,140.85216166666666
1656484590717,-5.0764,0.9898,-9.31,-68.9776,11.2062,24.5632,97.0,1278.0,121.0,37.63,1009.100859375,34.60184253230368,38.260281666666664,140.85216166666666
1656484590732,-5.0764,0.9898,-9.31,-64.6266,1.235,26.1896,97.0,1278.0,121.0,37.62,1009.0789453125,34.78490087925332,38.260281666666664,140.85216166666666
1656484590743,-5.0764,0.9898,-9.31,-64.6266,1.235,26.1896,97.0,1278.0,121.0,37.62,1009.0789453125,34.78490087925332,38.260281666666664,140.85216166666666
1656484590757,-5.096,1.0094,-9.1728,-43.833,-12.4336,30.9776,97.0,1278.0,121.0,37.62,1009.0789453125,34.78490087925332,38.260281666666664,140.85216166666666
1656484590779,-5.096,1.0094,-9.1728,-27.5272,-19.0076,34.029,97.0,1278.0,121.0,37.63,1009.09015625,34.691250306741345,38.260281666666664,140.85216166666666
1656484590790,-5.096,1.0094,-9.1728,-27.5272,-19.0076,34.029,90.0,1272.0,131.0,37.63,1009.09015625,34.691250306741345,38.260281666666664,140.85216166666666
1656484590801,-5.096,1.0094,-9.1728,-10.6704,-26.239,34.2646,90.0,1272.0,131.0,37.62,1009.079765625,34.7780483697683,38.260281666666664,140.85216166666666
1656484590823,-4.998,0.9506,-8.290799999999999,6.1864,-27.6982,41.5986,90.0,1272.0,131.0,37.62,1009.0683203125,34.87365760010682,38.260281666666664,140.85216166666666
1656484590845,-4.998,0.9506,-8.290799999999999,24.0464,-24.757,57.969,90.0,1272.0,131.0,37.62,1009.0721484375,34.84167898847557,38.260281666666664,140.85216166666666
1656484590868,-4.998,0.9506,-8.2516,50.7528,-26.5278,69.3652,90.0,1272.0,131.0,37.62,1009.0592578125,34.94936245998967,38.260281666666664,140.85216166666666
1656484590884,-5.3606,1.1563999999999999,-8.2516,50.7528,-26.5278,69.3652,90.0,1272.0,131.0,37.63,1009.09015625,34.691250306741345,38.260281666666664,140.85216166666666
1656484590894,-5.3606,1.1563999999999999,-8.2516,66.5988,-27.3752,78.3636,86.0,1267.0,119.0,37.63,1009.09015625,34.691250306741345,38.260281666666664,140.85216166666666
1656484590910,-5.3606,1.1563999999999999,-8.2516,78.5574,-29.3398,87.8902,86.0,1267.0,119.0,37.63,1009.09015625,34.691250306741345,38.260281666666664,140.85216166666666
1656484590920,-5.3606,1.1563999999999999,-8.2516,78.5574,-29.3398,87.8902,86.0,1267.0,119.0,37.63,1009.09015625,34.691250306741345,38.260281666666664,140.85216166666666
1656484590932,-5.723199999999999,0.8231999999999999,-8.3202,88.8706,-29.020599999999998,91.6028,86.0,1267.0,119.0,37.62,1009.045546875,35.06389973849973,38.260281666666664,140.85216166666666
1656484590948,-5.723199999999999,0.8231999999999999,-8.3202,88.8706,-29.020599999999998,91.6028,86.0,1267.0,119.0,37.63,1009.0833203125,34.74835421413619,38.260281666666664,140.85216166666666
1656484590958,-5.723199999999999,0.8231999999999999,-8.3202,95.4864,-28.367,92.8834,86.0,1267.0,119.0,37.63,1009.0833203125,34.74835421413619,38.260281666666664,140.85216166666666
1656484590974,-5.723199999999999,0.8231999999999999,-8.3202,100.01219999999999,-31.8934,90.915,86.0,1267.0,119.0,37.63,1009.1038671875,34.576717128062675,38.260281666666664,140.85216166666666
1656484590984,-5.723199999999999,0.8231999999999999,-8.3202,100.01219999999999,-31.8934,90.915,93.0,1248.0,117.0,37.63,1009.1038671875,34.576717128062675,38.260281666666664,140.85216166666666
1656484590997,-5.733,0.147,-8.8592,103.7438,-31.0536,86.3398,93.0,1248.0,117.0,37.63,1009.10765625,34.54506573110494,38.260281666666664,140.85216166666666
1656484591013,-5.733,0.147,-8.8592,103.7438,-31.0536,86.3398,93.0,1248.0,117.0,37.62,1009.0653125,34.89878372101424,38.260281666666664,140.85216166666666
1656484591023,-5.733,0.147,-8.8592,99.7652,-28.8724,82.9958,93.0,1248.0,117.0,37.62,1009.0653125,34.89878372101424,38.260281666666664,140.85216166666666
1656484591039,-5.733,0.147,-8.8592,92.036,-22.6784,80.2446,93.0,1248.0,117.0,37.63,1009.1175390625,34.46251150939766,38.260281666666664,140.85216166666666
1656484591049,-5.733,0.147,-8.8592,92.036,-22.6784,80.2446,93.0,1248.0,117.0,37.63,1009.1175390625,34.46251150939766,38.260281666666664,140.85216166666666
1656484591062,-5.517399999999999,-0.1862,-9.6138,84.7818,-19.8816,78.7626,93.0,1248.0,117.0,37.63,1009.0909765625,34.68439785890451,38.260281666666664,140.85216166666666
1656484591077,-5.517399999999999,-0.1862,-9.6138,84.7818,-19.8816,78.7626,93.0,1248.0,117.0,37.63,1009.08109375,34.76695384016922,38.260281666666664,140.85216166666666
1656484591087,-5.517399999999999,-0.1862,-9.6138,78.6144,-19.19,78.679,92.0,1240.0,98.0,37.63,1009.08109375,34.76695384016922,38.260281666666664,140.85216166666666
1656484591103,-5.517399999999999,-0.1862,-9.6138,73.6364,-19.7942,77.482,92.0,1240.0,98.0,37.63,1009.1153125,34.48111062474384,38.260281666666664,140.85216166666666
1656484591113,-5.517399999999999,-0.1862,-9.6138,73.6364,-19.7942,77.482,92.0,1240.0,98.0,37.63,1009.1153125,34.48111062474384,38.260281666666664,140.85216166666666
1656484591126,-5.4782,-0.8036,-9.3002,66.6064,-32.4254,70.5432,92.0,1240.0,98.0,37.63,1009.1084765625,34.53821337949068,38.260281666666664,140.85216166666666
1656484591136,-5.4782,-0.8036,-9.3002,66.6064,-32.4254,70.5432,92.0,1240.0,98.0,37.63,1009.1084765625,34.53821337949068,38.260281666666664,140.85216166666666
1656484591148,-5.4782,-0.8036,-9.3002,59.926,-42.0394,66.0744,92.0,1240.0,98.0,37.63,1009.11453125,34.487636638008325,38.260281666666664,140.85216166666666
1656484591158,-5.4782,-0.8036,-9.3002,59.926,-42.0394,66.0744,92.0,1240.0,98.0,37.63,1009.11453125,34.487636638008325,38.260281666666664,140.85216166666666
1656484591169,-5.4782,-0.8036,-9.3002,54.6212,-44.592999999999996,62.6164,85.0,1224.0,87.0,37.63,1009.1282421875,34.37310569937486,38.260281666666664,140.85216166666666
1656484591180,-5.4782,-0.8036,-9.3002,54.6212,-44.592999999999996,62.6164,85.0,1224.0,87.0,37.63,1009.1282421875,34.37310569937486,38.260281666666664,140.85216166666666
1656484591191,-5.4096,-0.7056,-9.555,44.3612,-41.5644,63.175,85.0,1224.0,87.0,37.64,1009.1123046875,34.506235798244596,38.260281666666664,140.85216166666666
1656484591212,-5.4096,-0.7056,-9.555,33.1664,-33.1284,64.41,85.0,1224.0,87.0,37.63,1009.17015625,34.022994717179735,38.260281666666664,140.85216166666666
1656484591234,-5.4096,-0.7056,-9.555,19.7828,-30.3544,66.7926,85.0,1224.0,87.0,37.64,1009.1123046875,34.506235798244596,38.260281666666664,140.85216166666666
1656484591255,-5.2234,0.0784,-9.4472,10.5184,-27.9528,71.2044,85.0,1224.0,87.0,37.64,1009.126015625,34.391704654999764,38.260281666666664,140.85216166666666
1656484591277,-5.2234,0.0784,-9.4472,-0.4256,-25.5626,72.2608,83.0,1220.0,81.0,37.63,1009.1016015625,34.59564275159386,38.260281666666664,140.85216166666666
1656484591298,-5.2234,0.0784,-9.4472,-8.3448,-21.6372,71.991,83.0,1220.0,81.0,37.63,1009.0948046875,34.65241982862963,38.260281666666664,140.85216166666666
1656484591319,-5.8212,0.6762,-9.2218,-15.58,-20.6948,72.295,83.0,1220.0,81.0,37.64,1009.150078125,34.19070717608286,38.260281666666664,140.85216166666666
1656484591335,-5.8212,0.6762,-9.2218,-15.58,-20.6948,72.295,83.0,1220.0,81.0,37.64,1009.1029296875,34.58454841638395,38.260281666666664,140.85216166666666
1656484591351,-5.8212,0.6762,-9.2218,-20.3338,-23.5562,69.9428,83.0,1220.0,81.0,37.64,1009.1029296875,34.58454841638395,38.260281666666664,140.85216166666666
1656484591363,-5.8212,0.6762,-9.2218,-22.1464,-29.4538,64.8318,83.0,1208.0,78.0,37.64,1009.0986328125,34.62044189658042,38.260281666666664,140.85216166666666
1656484591384,-6.468,1.3328,-8.7514,-24.5746,-34.8612,43.814,83.0,1208.0,78.0,37.64,1009.0780859375,34.79207970354311,38.260281666666664,140.85216166666666
1656484591394,-6.468,1.3328,-8.7514,-24.5746,-34.8612,43.814,74.0,1208.0,78.0,37.64,1009.0780859375,34.79207970354311,38.260281666666664,140.85216166666666
1656484591406,-6.468,1.3328,-8.7514,-35.8074,-28.0022,26.733,74.0,1208.0,78.0,37.64,1009.1098046875,34.527119105481106,38.260281666666664,140.85216166666666
1656484591417,-6.468,1.3328,-8.7514,-35.8074,-28.0022,26.733,74.0,1208.0,78.0,37.64,1009.1098046875,34.527119105481106,38.260281666666664,140.85216166666666
1656484591430,-6.468,1.3328,-8.7514,-39.3832,-8.4018,8.6336,74.0,1208.0,78.0,37.65,1009.1547265625,34.151878564898595,38.260281666666664,140.85216166666666
1656484591451,-5.8016,1.8424,-8.6534,-39.1058,14.6224,-2.8082,74.0,1208.0,78.0,37.65,1009.1547265625,34.151878564898595,38.260281666666664,140.85216166666666
1656484591471,-5.8016,1.8424,-8.6534,-39.1058,14.6224,-2.8082,74.0,1208.0,78.0,37.64,1009.1432421875,34.247808337962574,38.260281666666664,140.85216166666666
1656484591481,-5.8016,1.8424,-8.6534,-37.0234,28.31,-9.629199999999999,67.0,1207.0,80.0,37.64,1009.1432421875,34.247808337962574,38.260281666666664,140.85216166666666
1656484591498,-5.8016,2.1069999999999998,-7.820399999999999,-29.5678,23.997,-9.633,67.0,1207.0,80.0,37.64,1009.116640625,34.47001641159008,38.260281666666664,140.85216166666666
1656484591521,-6.2425999999999995,2.1069999999999998,-7.820399999999999,-21.5346,15.162,-2.2534,67.0,1207.0,80.0,37.64,1009.123515625,34.41258773249019,38.260281666666664,140.85216166666666
1656484591545,-6.2425999999999995,2.1069999999999998,-7.820399999999999,-11.7952,13.5204,7.7482,67.0,1207.0,80.0,37.64,1009.1123046875,34.506235798244596,38.260281666666664,140.85216166666666
1656484591565,-6.5954,2.6557999999999997,-8.0948,-3.5947999999999998,16.4236,28.2872,67.0,1207.0,80.0,37.64,1009.1021484375,34.591074494485845,38.260281666666664,140.85216166666666
1656484591575,-6.5954,2.6557999999999997,-8.0948,-3.5947999999999998,16.4236,28.2872,61.0,1208.0,85.0,37.64,1009.1021484375,34.591074494485845,38.260281666666664,140.85216166666666
1656484591589,-6.5954,2.6557999999999997,-8.0948,12.5172,14.9872,43.4834,61.0,1208.0,85.0,37.64,1009.1059765625,34.44456502608242,38.260281666666664,140.85216166666666
1656484591612,-6.5954,2.6557999999999997,-8.0948,27.2004,3.2148,58.2122,61.0,1208.0,85.0,37.65,1009.099921875,34.609673839528895,38.260281666666664,140.85216166666666
1656484591633,-6.4288,3.3712,-7.9772,40.2876,-8.0104,69.3006,61.0,1208.0,85.0,37.64,1009.064375,34.906615251612045,38.260281666666664,140.85216166666666
1656484591661,-6.4288,3.3712,-7.9772,43.4986,-10.051,79.1996,58.0,1201.0,83.0,37.64,1009.091796875,34.677545415575885,38.260281666666664,140.85216166666666
1656484591682,-6.4288,3.3712,-7.9772,44.2016,-6.3156,76.5054,58.0,1201.0,83.0,37.63,1009.08796875,34.70952352302667,38.260281666666664,140.85216166666666
1656484591693,-6.4288,3.3712,-7.9772,44.2016,-6.3156,76.5054,58.0,1201.0,83.0,37.63,1009.08796875,34.70952352302667,38.260281666666664,140.85216166666666
1656484591708,-5.0176,3.7043999999999997,-7.7028,48.818599999999996,-5.6354,59.2344,58.0,1201.0,83.0,37.63,1009.08796875,34.70952352302667,38.260281666666664,140.85216166666666
1656484591733,-5.0176,3.7043999999999997,-7.7028,49.6014,-4.5638,41.249,58.0,1201.0,83.0,37.64,1009.0986328125,34.62044189658042,38.260281666666664,140.85216166666666
1656484591758,-4.4786,2.5578,-7.7322,47.9636,-5.2592,9.3518,55.0,1199.0,76.0,37.63,1009.1016015625,34.59564275159386,38.260281666666664,140.85216166666666
1656484591779,-4.4786,2.5578,-7.7322,36.0886,-5.8976,-6.7678,55.0,1199.0,76.0,37.62,1009.03484375,35.15331148130743,38.260281666666664,140.85216166666666
1656484591801,-4.4786,2.5578,-7.7322,25.9502,-7.6684,-19.3458,55.0,1199.0,76.0,37.62,1009.03484375,35.15331148130743,38.260281666666664,140.85216166666666
1656484591822,-4.9098,2.4499999999999997,-7.7028,18.2666,-10.7882,-27.854,55.0,1199.0,76.0,37.63,1009.0764453125,34.8057847454922,38.260281666666664,140.85216166666666
1656484591845,-4.9098,2.4499999999999997,-7.7028,14.7402,-10.2904,-33.2804,55.0,1199.0,76.0,37.62,1009.04171875,35.09587903275456,38.260281666666664,140.85216166666666
1656484591865,-4.9098,2.4499999999999997,-7.7028,16.5794,-8.778,-34.2114,59.0,1200.0,74.0,37.61,1009.064765625,34.903352113146866,38.260281666666664,140.85216166666666
1656484591886,-5.5958,1.9305999999999999,-7.84,22.6366,-9.8344,-28.3138,59.0,1200.0,74.0,37.61,1009.0130078125,35.335726870962006,38.260281666666664,140.85216166666666
1656484591908,-5.5958,1.9305999999999999,-7.84,28.462,-14.7326,-20.976,59.0,1200.0,74.0,37.61,1009.0237109375,35.24631356143575,38.260281666666664,140.85216166666666
1656484591929,-5.5958,1.9305999999999999,-7.84,29.6172,-22.3744,-13.9156,59.0,1200.0,74.0,37.61,1009.03734375,35.13242691790159,38.260281666666664,140.85216166666666
1656484591951,-6.5855999999999995,1.568,-8.8004,27.5196,-26.999,-5.3618,61.0,1197.0,73.0,37.61,1008.99546875,35.482248881579075,38.260281666666664,140.85216166666666
1656484591972,-6.5855999999999995,1.568,-8.8004,23.2484,-23.7652,2.584,61.0,1197.0,73.0,37.6,1009.0048828125,35.40360318073995,38.260281666666664,140.85216166666666
1656484591993,-6.5855999999999995,1.568,-8.8004,20.0336,-17.9474,9.443,61.0,1197.0,73.0,37.6,1008.9980078125,35.461037326990414,38.260281666666664,140.85216166666666
1656484592015,-6.6934,1.47,-8.8984,22.2224,-16.2792,17.9968,61.0,1197.0,73.0,37.6,1009.0146875,35.321694804432,38.260281666666664,140.85216166666666
1656484592036,-6.6934,1.47,-8.8984,27.4208,-22.306,20.0792,61.0,1197.0,73.0,37.6,1008.9971875,35.35367489060481,38.260281666666664,140.85216166666666
1656484592058,-6.6934,1.47,-8.8984,32.7902,-19.0304,21.28,65.0,1199.0,67.0,37.59,1008.97234375,35.675439183529065,38.260281666666664,140.85216166666666
1656484592079,-7.202999999999999,0.8134,-8.1634,37.6314,-13.5128,22.99,65.0,1199.0,67.0,37.59,1008.986015625,35.56122151097341,38.260281666666664,140.85216166666666
1656484592101,-7.202999999999999,0.8134,-8.1634,41.4998,-5.5062,25.5854,65.0,1199.0,67.0,37.58,1008.960859375,35.77138299691788,38.260281666666664,140.85216166666666
1656484592122,-7.202999999999999,0.8134,-8.1634,44.5322,-0.2432,28.2872,65.0,1199.0,67.0,37.59,1008.9890234375,35.53609379118465,38.260281666666664,140.85216166666666
1656484592144,-7.0266,0.4606,-8.0066,48.0624,-2.5764,31.4982,59.0,1197.0,64.0,37.57,1008.9427734375,35.92247997882834,38.260281666666664,140.85216166666666
1656484592166,-7.0266,0.4606,-8.0066,50.7452,-9.7622,37.5402,59.0,1197.0,64.0,37.58,1008.9573046875,35.80108007074502,38.260281666666664,140.85216166666666
1656484592187,-7.0266,0.4606,-8.0066,56.031,-14.1056,41.7316,59.0,1197.0,64.0,37.57,1008.922265625,36.09381290316893,38.260281666666664,140.85216166666666
1656484592209,-7.2421999999999995,-0.0196,-8.0262,59.6866,-12.0498,43.6886,59.0,1197.0,64.0,37.57,1008.973203125,35.66825975005609,38.260281666666664,140.85216166666666
1656484592230,-7.2421999999999995,-0.0196,-8.0262,61.978,-10.5602,47.492399999999996,59.0,1197.0,64.0,37.58,1008.94359375,35.91562672050919,38.260281666666664,140.85216166666666
1656484592252,-7.2421999999999995,-0.0196,-8.0262,64.5658,-7.9344,47.8496,57.0,1195.0,60.0,37.58,1008.9534765625,36.00471943059818,38.260281666666664,140.85216166666666
1656484592273,-6.909,-0.5292,-8.0948,63.7146,-5.8064,48.6742,57.0,1195.0,60.0,37.57,1008.95953125,35.782478597008385,38.260281666666664,140.85216166666666
1656484592295,-6.909,-0.5292,-8.0948,61.902,-2.2382,46.2308,57.0,1195.0,60.0,37.57,1008.9042578125,36.24426185335432,38.260281666666664,140.85216166666666
1656484592316,-6.909,-0.7252,-8.2614,57.5624,-0.5548,43.5252,57.0,1195.0,60.0,37.57,1008.93515625,35.98611759298659,38.260281666666664,140.85216166666666
1656484592333,-6.909,-0.7252,-8.2614,57.5624,-0.5548,43.5252,57.0,1195.0,60.0,37.57,1008.9321484375,36.01124639904549,38.260281666666664,140.85216166666666
1656484592361,-6.9384,-0.7252,-8.2614,56.0234,2.8766,44.8362,48.0,1190.0,55.0,37.57,1008.955703125,35.81446009872731,38.260283333333334,140.85216166666666
1656484592383,-6.928599999999999,-1.2054,-7.6734,54.7884,5.776,46.683,48.0,1190.0,55.0,37.56,1008.941484375,35.93324939387749,38.260283333333334,140.85216166666666
1656484592399,-6.928599999999999,-1.2054,-7.6734,54.7884,5.776,46.683,48.0,1190.0,55.0,37.57,1008.9384765625,35.95837807231882,38.260283333333334,140.85216166666666
1656484592415,-6.928599999999999,-1.2054,-7.6734,56.3958,5.8824,50.6426,48.0,1190.0,55.0,37.57,1008.9384765625,35.95837807231882,38.260283333333334,140.85216166666666
1656484592427,-6.928599999999999,-1.2054,-7.6734,56.9962,-1.1514,54.074,48.0,1190.0,55.0,37.56,1008.9341015625,35.99492898560493,38.260283333333334,140.85216166666666
1656484592449,-6.928599999999999,-1.4896,-7.1638,56.467999999999996,-4.7348,56.886,48.0,1190.0,55.0,37.56,1008.9034375,36.19400317695124,38.260283333333334,140.85216166666666
1656484592472,-6.928599999999999,-1.4896,-7.1638,54.549,-6.1332,59.2572,46.0,1191.0,57.0,37.55,1008.9059375,36.23022856214841,38.260283333333334,140.85216166666666
1656484592498,-6.928599999999999,-1.4896,-7.1638,53.5762,-3.8608,60.8456,46.0,1191.0,57.0,37.55,1008.9012890625,36.269064925935304,38.260283333333334,140.85216166666666
1656484592522,-6.7718,-1.4014,-7.35,51.4368,-5.9926,62.2972,46.0,1191.0,57.0,37.56,1008.9273046875,36.05171369473258,38.260283333333334,140.85216166666666
1656484592539,-6.7718,-1.4014,-7.35,51.4368,-5.9926,62.2972,46.0,1191.0,57.0,37.55,1008.9325390625,36.007982914309984,38.260283333333334,140.85216166666666
1656484592549,-6.7718,-1.4014,-7.35,50.0954,-5.8634,63.2814,36.0,1193.0,58.0,37.55,1008.9325390625,36.007982914309984,38.260283333333334,140.85216166666666
1656484592569,-6.7718,-1.2348,-7.5558,49.4342,-5.3314,65.3486,36.0,1193.0,58.0,37.55,1008.92265625,36.09054939255556,38.260283333333334,140.85216166666666
1656484592591,-7.056,-1.2348,-7.5558,51.186,-7.6266,64.22,36.0,1193.0,58.0,37.55,1008.885390625,36.40189291236522,38.260283333333334,140.85216166666666
1656484592613,-7.056,-1.2348,-7.5558,54.036,-7.1174,64.2314,36.0,1193.0,58.0,37.55,1008.926484375,36.058567042644874,38.260283333333334,140.85216166666666
1656484592636,-7.2421999999999995,-1.2446,-7.693,58.425,1.6226,60.2642,28.0,1190.0,59.0,37.55,1008.9051171875,36.23708202758404,38.260283333333334,140.85216166666666
1656484592661,-7.2421999999999995,-1.2446,-7.693,64.505,3.819,56.7378,28.0,1190.0,59.0,37.55,1008.8914453125,36.35130711574925,38.260283333333334,140.85216166666666
1656484592689,-7.2421999999999995,-1.2446,-7.693,67.0852,2.3332,52.3754,28.0,1190.0,59.0,37.56,1008.9371484375,35.9694738717152,38.260283333333334,140.85216166666666
1656484592711,-7.0854,-1.274,-7.8302,68.1644,0.3572,50.4222,28.0,1190.0,59.0,37.55,1008.8883984375,36.37676316332418,38.260283333333334,140.85216166666666
1656484592733,-7.0854,-1.274,-7.8302,64.5088,-0.494,47.3936,21.0,1199.0,60.0,37.55,1008.9363671875,35.97600081806445,38.260283333333334,140.85216166666666
1656484592758,-7.0854,-1.274,-7.8302,59.1432,1.9076,45.2428,21.0,1199.0,60.0,37.56,1008.8897265625,36.36566692980658,38.260283333333334,140.85216166666666
1656484592779,-6.9677999999999995,-0.8231999999999999,-7.9478,51.9612,5.054,46.1358,21.0,1199.0,60.0,37.56,1008.9341015625,35.99492898560493,38.260283333333334,140.85216166666666
1656484592800,-6.9677999999999995,-0.8231999999999999,-7.9478,49.7686,3.5606,44.8438,21.0,1199.0,60.0,37.55,1008.9059375,36.23022856214841,38.260283333333334,140.85216166666666
1656484592823,-6.8991999999999996,-0.7153999999999999,-7.5558,49.0504,0.7942,42.2674,21.0,1199.0,60.0,37.54,1008.8931640625,36.336947321501434,38.260283333333334,140.85216166666666
1656484592845,-6.8991999999999996,-0.7153999999999999,-7.5558,49.5482,-1.2008,41.1464,21.0,1199.0,60.0,37.56,1008.941484375,35.93324939387749,38.260283333333334,140.85216166666666
1656484592868,-6.8991999999999996,-0.7153999999999999,-7.5558,47.652,-4.6474,39.9114,15.0,1193.0,66.0,37.56,1008.9273046875,36.05171369473258,38.260283333333334,140.85216166666666
1656484592891,-6.791399999999999,-0.7644,-7.399,44.9236,-7.4898,38.0114,15.0,1193.0,66.0,37.56,1008.917109375,36.13689133920458,38.260283333333334,140.85216166666666
1656484592912,-6.791399999999999,-0.7644,-7.399,42.8526,-9.3328,37.2514,15.0,1193.0,66.0,37.56,1008.941484375,35.93324939387749,38.260283333333334,140.85216166666666
1656484592935,-6.791399999999999,-0.7644,-7.399,41.1388,-8.2384,36.5332,14.0,1199.0,70.0,37.57,1008.924765625,36.07292645289816,38.260283333333334,140.85216166666666
1656484592956,-6.8991999999999996,-0.7252,-7.4479999999999995,39.2996,-8.2156,35.9556,14.0,1199.0,70.0,37.57,1008.93515625,35.98611759298659,38.260283333333334,140.85216166666666
1656484592980,-6.8991999999999996,-0.7252,-7.4479999999999995,36.1456,-11.1758,36.3432,14.0,1199.0,70.0,37.56,1008.94453125,35.90779443081077,38.260283333333334,140.85216166666666
1656484593001,-6.8991999999999996,-0.7252,-7.4479999999999995,33.7022,-15.9714,35.815,14.0,1199.0,70.0,37.57,1008.9663671875,35.72536901688696,38.260283333333334,140.85216166666666
