MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709090887446,2.0,9.5158,1.2446,-1.2054,-0.0494,-0.3116,0.152,280.0,-8.0,116.0,25.5,1016.77,-28.600308804023726,0.0,0.0,14469824.89267613,-157.4964715002326,-76.48639454614803,180
1709090887506,2.0,9.525599999999999,1.2446,-1.2054,-0.2394,-0.3344,0.0532,280.0,-5.0,113.0,25.5,1016.72,-28.268197643151694,0.0,0.0,14469824.89267613,-158.0224047851077,-76.48639454614803,180
1709090887559,2.0,9.525599999999999,1.2446,-1.2054,0.0266,-0.247,0.1368,283.0,-5.0,116.0,25.5,1016.74,-28.766360417010045,0.0,0.0,14469824.89267613,-157.71157072347592,-76.48639454614803,180
1709090887655,2.0,9.525599999999999,1.2348,-1.1956,0.057,0.1178,0.0722,280.0,-5.0,115.0,25.5,1016.69,-28.600308804023726,0.0,0.0,14469824.89267613,-157.67134362198084,-76.48639454614803,180
1709090887735,2.0,9.525599999999999,1.2544,-1.1956,-0.1862,0.1444,0.0532,280.0,-5.0,115.0,25.5,1016.66,-28.019107329095284,0.0,0.0,14469824.89267613,-157.67134362198084,-76.48639454614803,180
1709090887802,2.0,9.525599999999999,1.2446,-1.1956,-0.1064,-0.1026,0.1444,278.0,-3.0,115.0,25.5,1016.59,-28.019107329095284,0.0,0.0,14469824.89267613,-157.52663378541106,-76.48639454614803,180
1709090887854,2.0,9.5158,1.2348,-1.1858,-0.1672,-0.4332,0.0684,281.0,-6.0,113.0,25.5,1016.66,-27.85304381316437,0.0,0.0,14469824.89267613,-158.09320293259765,-76.48639454614803,180
1709090887914,2.0,9.5158,1.2446,-1.2054,0.076,-0.4066,0.2242,281.0,-6.0,113.0,25.5,1016.72,-27.354837392856123,0.0,0.0,14469824.89267613,-158.09320293259765,-76.48639454614803,180
1709090888000,2.0,9.5158,1.2446,-1.2054,-0.285,-0.2964,0.1406,278.0,-7.0,116.0,25.5,1016.65,-28.268197643151694,0.0,0.0,14469824.89267613,-157.35087265434396,-76.48639454614803,180
1709090888060,2.0,9.5158,1.2446,-1.2054,-0.2432,-0.2546,0.0684,281.0,-8.0,114.0,25.5,1016.63,-28.600308804023726,0.0,0.0,14469824.89267613,-157.91790308605584,-76.48639454614803,180
1709090888133,2.0,9.525599999999999,1.2348,-1.2054,-0.2736,-0.0646,0.076,281.0,-8.0,114.0,25.5,1016.65,-28.766360417010045,0.0,0.0,14469824.89267613,-157.91790308605584,-76.48639454614803,180
1709090888196,2.0,9.525599999999999,1.2446,-1.2054,-0.2204,-0.1178,0.1482,282.0,-3.0,115.0,25.5,1016.62,-27.105725253812825,0.0,0.0,14469824.89267613,-157.8142953163342,-76.48639454614803,180
1709090888251,2.0,9.525599999999999,1.2446,-1.2054,-0.4484,-0.076,0.0608,279.0,-6.0,114.0,25.5,1016.6,-27.77001106319745,0.0,0.0,14469824.89267613,-157.77496954888642,-76.48639454614803,180
1709090888317,2.0,9.525599999999999,1.2446,-1.2054,-0.1254,-0.152,-0.0114,279.0,-6.0,114.0,25.5,1016.6,-27.77001106319745,0.0,0.0,14469824.89267613,-157.77496954888642,-76.48639454614803,180
1709090888382,2.0,9.5158,1.2446,-1.1956,-0.4332,-0.418,0.19,278.0,-7.0,113.0,25.5,1016.57,-27.022686551266247,0.0,0.0,14469824.89267613,-157.8794960308162,-76.48639454614803,180
1709090888438,2.0,9.525599999999999,1.2446,-1.2054,-0.095,-0.0152,-0.0114,278.0,-7.0,113.0,25.5,1016.54,-27.354837392856123,0.0,0.0,14469824.89267613,-157.8794960308162,-76.48639454614803,180
1709090888533,2.0,9.525599999999999,1.2446,-1.1956,-0.19,-0.1824,0.1026,282.0,-7.0,112.0,25.5,1016.6,-27.27180067459792,0.0,0.0,14469824.89267613,-158.33884917965335,-76.48639454614803,180
1709090888680,2.0,9.525599999999999,1.2446,-1.1956,-0.1634,-0.0798,0.1976,282.0,-4.0,116.0,25.5,1016.56,-27.520908845133377,0.0,0.0,14469824.89267613,-157.6403058246306,-76.48639454614803,180
1709090888732,2.0,9.5158,1.2446,-1.2054,0.1368,-0.3192,0.0038,282.0,-4.0,116.0,25.5,1016.53,-26.85660716177645,0.0,0.0,14469824.89267613,-157.6403058246306,-76.48639454614803,180
1709090888793,2.0,9.5158,1.2348,-1.2054,-0.1824,-0.2394,0.0646,282.0,-4.0,114.0,25.5,1016.51,-26.85660716177645,0.0,0.0,14469824.89267613,-157.98871680208066,-76.48639454614803,180
1709090888851,2.0,9.506,1.2446,-1.2054,-0.0342,-0.304,-0.0114,282.0,-5.0,115.0,25.5,1016.54,-27.022686551266247,0.0,0.0,14469824.89267613,-157.8142953163342,-76.48639454614803,180
1709090888909,2.0,9.525599999999999,1.2446,-1.2152,-0.209,0.0722,0.1102,282.0,-5.0,115.0,25.5,1016.47,-27.354837392856123,0.0,0.0,14469824.89267613,-157.8142953163342,-76.48639454614803,180
1709090888965,2.0,9.525599999999999,1.2446,-1.1956,-0.2698,-0.0304,0.1596,283.0,-7.0,114.0,25.5,1016.48,-27.022686551266247,0.0,0.0,14469824.89267613,-158.0591001513511,-76.48639454614803,180
1709090889026,2.0,9.5158,1.2446,-1.2054,-0.1862,-0.551,0.2356,283.0,-7.0,114.0,25.5,1016.62,-26.524440444924807,0.0,0.0,14469824.89267613,-158.0591001513511,-76.48639454614803,180
1709090889081,2.0,9.5354,1.2446,-1.2152,-0.1254,-0.0722,0.1064,283.0,-8.0,113.0,25.5,1016.56,-27.6039435791918,0.0,0.0,14469824.89267613,-158.23350567051645,-76.48639454614803,180
