MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709112864304,4.0,9.4472,-0.0392,-1.6562,-0.1292,-0.323,0.1368,200.0,-44.0,115.0,21.8,1019.26,-49.91630734100954,0.0,0.0,15414056.188277926,43.89890183861456,-73.95925601185787,180
1709112864369,4.0,9.4472,-0.049,-1.6562,-0.2584,-0.133,0.1178,200.0,-44.0,115.0,21.8,1019.24,-49.08770524324829,0.0,0.0,15414056.188277926,43.89890183861456,-73.95925601185787,180
1709112864423,4.0,9.4472,-0.049,-1.6562,-0.076,-0.1482,0.1406,196.0,-45.0,115.0,21.8,1019.15,-49.83345009341494,0.0,0.0,15414056.188277926,44.40162729814704,-73.95925601185787,180
1709112864477,4.0,9.4374,-0.0588,-1.6562,-0.304,-0.0076,0.0646,196.0,-45.0,115.0,21.8,1019.19,-48.83911177689245,0.0,0.0,15414056.188277926,44.40162729814704,-73.95925601185787,180
1709112864530,4.0,9.4374,-0.049,-1.6463999999999999,-0.2242,-0.4712,0.0114,196.0,-37.0,118.0,21.8,1019.16,-49.253430929115595,0.0,0.0,15414056.188277926,45.04965718662262,-73.95925601185787,180
1709112864582,4.0,9.4374,-0.049,-1.6463999999999999,-0.1786,-0.1976,0.0266,196.0,-37.0,118.0,21.8,1019.15,-49.50201452059793,0.0,0.0,15414056.188277926,45.04965718662262,-73.95925601185787,180
1709112864634,4.0,9.4374,-0.0392,-1.6463999999999999,-0.1064,-0.2318,0.0988,198.0,-44.0,118.0,21.8,1019.22,-49.08770524324829,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112864686,4.0,9.4374,-0.0392,-1.6463999999999999,-0.266,-0.0266,0.0114,198.0,-44.0,118.0,21.8,1019.22,-49.253430929115595,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112864737,4.0,9.4472,-0.0392,-1.6463999999999999,-0.0532,0.0532,0.0836,195.0,-42.0,114.0,21.8,1019.18,-49.50201452059793,0.0,0.0,15414056.188277926,44.311213226681616,-73.95925601185787,180
1709112864789,4.0,9.4472,-0.049,-1.666,-0.0722,-0.095,0.1102,195.0,-44.0,115.0,21.8,1019.19,-49.33629278457568,0.0,0.0,15414056.188277926,44.52970589993411,-73.95925601185787,180
1709112864841,4.0,9.4374,-0.0588,-1.6562,-0.1672,-0.0266,0.1824,198.0,-44.0,115.0,21.8,1019.24,-49.83345009341494,0.0,0.0,15414056.188277926,44.14836603200097,-73.95925601185787,180
1709112864893,4.0,9.4374,-0.049,-1.6366,-0.1596,0.0342,0.1482,200.0,-44.0,117.0,21.8,1019.13,-49.750592187593206,0.0,0.0,15414056.188277926,44.32763411913385,-73.95925601185787,180
1709112864945,4.0,9.4374,-0.049,-1.6366,-0.2698,-0.1786,0.0266,200.0,-44.0,117.0,21.8,1019.16,-49.08770524324829,0.0,0.0,15414056.188277926,44.32763411913385,-73.95925601185787,180
1709112864997,4.0,9.4472,-0.0588,-1.6562,0.057,-0.095,0.1938,196.0,-47.0,120.0,21.8,1019.16,-49.33629278457568,0.0,0.0,15414056.188277926,45.47683934958398,-73.95925601185787,180
1709112865055,4.0,9.4374,-0.0392,-1.666,0.2014,-0.0532,0.2204,196.0,-47.0,120.0,21.8,1019.1,-49.08770524324829,0.0,0.0,15414056.188277926,45.47683934958398,-73.95925601185787,180
1709112865107,4.0,9.4374,-0.049,-1.6562,-0.1064,-0.1634,0.1026,198.0,-46.0,118.0,21.8,1019.16,-49.00484141281153,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112865160,4.0,9.4374,-0.049,-1.6463999999999999,-0.133,-0.4674,0.133,198.0,-46.0,118.0,21.8,1019.15,-48.83911177689245,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112865212,4.0,9.4374,-0.049,-1.6366,0.0874,-0.1026,0.0912,195.0,-44.0,117.0,21.8,1019.15,-48.59051238519319,0.0,0.0,15414056.188277926,44.96375653207352,-73.95925601185787,180
1709112865268,4.0,9.4374,-0.049,-1.6366,-0.2204,-0.2432,0.0988,195.0,-44.0,117.0,21.8,1019.15,-47.84467865490473,0.0,0.0,15414056.188277926,44.96375653207352,-73.95925601185787,180
1709112865325,4.0,9.4374,-0.0392,-1.666,-0.2394,-0.3268,0.152,197.0,-41.0,116.0,21.8,1019.16,-49.33629278457568,0.0,0.0,15414056.188277926,44.49095888076197,-73.95925601185787,180
1709112865381,4.0,9.4472,-0.0392,-1.6562,-0.285,-0.1824,0.133,197.0,-41.0,116.0,21.8,1019.13,-49.08770524324829,0.0,0.0,15414056.188277926,44.49095888076197,-73.95925601185787,180
1709112865434,4.0,9.4374,-0.049,-1.6463999999999999,0.2128,-0.0874,0.1786,198.0,-44.0,115.0,21.8,1019.15,-47.84467865490473,0.0,0.0,15414056.188277926,44.14836603200097,-73.95925601185787,180
1709112865487,4.0,9.4374,-0.049,-1.6562,0.0076,-0.019,0.1102,198.0,-44.0,117.0,21.8,1019.24,-49.08770524324829,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112865539,4.0,9.4472,-0.0392,-1.6562,-0.2166,-0.2432,0.1482,197.0,-44.0,117.0,21.8,1019.09,-49.58487440118962,0.0,0.0,15414056.188277926,44.706441886952604,-73.95925601185787,180
1709112865592,4.0,9.4472,-0.0392,-1.6562,0.0494,0.2204,0.2052,198.0,-44.0,115.0,21.9,1019.28,-48.259037311858485,0.0,0.0,15414056.188277926,44.14836603200097,-73.95925601185787,180
1709112865648,4.0,9.4374,-0.0392,-1.6463999999999999,0.171,-0.0722,0.1368,198.0,-44.0,115.0,21.8,1019.18,-49.750592187593206,0.0,0.0,15414056.188277926,44.14836603200097,-73.95925601185787,180
1709112865702,4.0,9.4374,-0.049,-1.6562,-0.0456,-0.3268,0.1216,198.0,-45.0,117.0,21.8,1019.16,-49.750592187593206,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112865757,4.0,9.4374,-0.0588,-1.6463999999999999,-0.1444,-0.1406,0.0342,198.0,-45.0,117.0,21.8,1019.25,-49.58487440118962,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112865816,4.0,9.4374,-0.049,-1.6463999999999999,-0.2926,-0.2736,0.1444,196.0,-44.0,116.0,21.8,1019.16,-49.33629278457568,0.0,0.0,15414056.188277926,44.618605408909396,-73.95925601185787,180
1709112865869,4.0,9.4374,-0.049,-1.6463999999999999,-0.4294,-0.4104,0.133,196.0,-44.0,116.0,21.8,1019.18,-49.253430929115595,0.0,0.0,15414056.188277926,44.618605408909396,-73.95925601185787,180
1709112865921,4.0,9.4472,-0.049,-1.6562,-0.1748,0.038,0.1976,198.0,-43.0,118.0,21.8,1019.19,-49.00484141281153,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112865974,4.0,9.4472,-0.049,-1.6562,-0.1102,0.0304,0.1178,198.0,-43.0,118.0,21.8,1019.21,-49.50201452059793,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112866027,4.0,9.4374,-0.049,-1.6562,-0.1254,-0.3724,0.1178,198.0,-42.0,116.0,21.8,1019.19,-48.83911177689245,0.0,0.0,15414056.188277926,44.364271000160336,-73.95925601185787,180
1709112866080,4.0,9.4374,-0.049,-1.6562,-0.171,-0.076,0.0266,198.0,-42.0,116.0,21.9,1019.15,-49.08770524324829,0.0,0.0,15414056.188277926,44.364271000160336,-73.95925601185787,180
1709112866137,4.0,9.4472,-0.049,-1.6562,-0.1748,-0.4636,0.057,200.0,-39.0,115.0,21.8,1019.15,-48.259037311858485,0.0,0.0,15414056.188277926,43.89890183861456,-73.95925601185787,180
1709112866191,4.0,9.4374,-0.049,-1.6366,-0.0646,-0.2052,0.0608,198.0,-45.0,117.0,21.8,1019.03,-48.259037311858485,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112866243,4.0,9.4374,-0.049,-1.6463999999999999,0.1862,-0.266,0.0608,198.0,-45.0,117.0,21.9,1019.16,-48.259037311858485,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112866301,4.0,9.4374,-0.049,-1.6463999999999999,-0.2508,0.1292,0.1254,197.0,-43.0,116.0,21.9,1019.09,-49.00484141281153,0.0,0.0,15414056.188277926,44.49095888076197,-73.95925601185787,180
1709112866353,4.0,9.4374,-0.049,-1.6463999999999999,-0.171,-0.0798,0.1672,197.0,-43.0,116.0,21.9,1019.16,-48.59051238519319,0.0,0.0,15414056.188277926,44.49095888076197,-73.95925601185787,180
1709112866407,4.0,9.4374,-0.049,-1.6562,0.1444,0.133,0.1596,198.0,-45.0,117.0,21.9,1019.12,-48.83911177689245,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112866461,4.0,9.4374,-0.049,-1.6366,0.0646,-0.2622,0.057,198.0,-45.0,117.0,21.9,1019.16,-48.341907067845376,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112866513,4.0,9.4374,-0.049,-1.6366,-0.076,-0.1102,0.0874,198.0,-45.0,116.0,21.9,1019.19,-49.253430929115595,0.0,0.0,15414056.188277926,44.364271000160336,-73.95925601185787,180
1709112866565,4.0,9.4374,-0.049,-1.6463999999999999,-0.2052,-0.4066,0.2318,198.0,-45.0,116.0,21.9,1019.22,-49.253430929115595,0.0,0.0,15414056.188277926,44.364271000160336,-73.95925601185787,180
1709112866625,4.0,9.4374,-0.049,-1.6463999999999999,-0.3382,-0.3078,0.0456,198.0,-42.0,119.0,21.9,1019.12,-49.50201452059793,0.0,0.0,15414056.188277926,45.0062923665108,-73.95925601185787,180
1709112866677,4.0,9.4374,-0.049,-1.6562,-0.209,-0.0646,0.0646,198.0,-42.0,119.0,21.9,1019.18,-49.99916393039671,0.0,0.0,15414056.188277926,45.0062923665108,-73.95925601185787,180
1709112866739,4.0,9.4374,-0.049,-1.6463999999999999,-0.152,-0.209,0.076,196.0,-44.0,117.0,21.9,1019.24,-48.83911177689245,0.0,0.0,15414056.188277926,44.834615249231774,-73.95925601185787,180
1709112866814,4.0,9.4374,-0.049,-1.6463999999999999,-0.0152,-0.3572,0.114,199.0,-43.0,117.0,21.9,1019.18,-48.756245971380594,0.0,0.0,15414056.188277926,44.452960737911056,-73.95925601185787,180
1709112866868,4.0,9.4374,-0.049,-1.6562,-0.1254,-0.304,0.133,199.0,-43.0,117.0,21.9,1019.19,-49.58487440118962,0.0,0.0,15414056.188277926,44.452960737911056,-73.95925601185787,180
1709112866936,4.0,9.4374,-0.0392,-1.6463999999999999,-0.3458,0.019,0.0456,195.0,-44.0,118.0,21.9,1019.21,-49.83345009341494,0.0,0.0,15414056.188277926,45.17931525738253,-73.95925601185787,180
1709112866988,4.0,9.4472,-0.0392,-1.6463999999999999,-0.2014,-0.4978,0.076,196.0,-44.0,117.0,21.9,1019.16,-48.83911177689245,0.0,0.0,15414056.188277926,44.834615249231774,-73.95925601185787,180
1709112867041,4.0,9.4374,-0.049,-1.6562,-0.038,-0.2926,0.0494,196.0,-44.0,117.0,21.9,1019.15,-49.33629278457568,0.0,0.0,15414056.188277926,44.834615249231774,-73.95925601185787,180
1709112867093,4.0,9.4472,-0.0392,-1.6463999999999999,-0.1558,-0.4332,0.0722,197.0,-43.0,117.0,21.9,1019.18,-49.33629278457568,0.0,0.0,15414056.188277926,44.706441886952604,-73.95925601185787,180
1709112867158,4.0,9.4374,-0.049,-1.6562,-0.1292,-0.342,0.2204,197.0,-43.0,117.0,21.9,1019.16,-48.67337950748413,0.0,0.0,15414056.188277926,44.706441886952604,-73.95925601185787,180
1709112867222,4.0,9.4374,-0.049,-1.6562,-0.2888,-0.4712,0.1064,197.0,-46.0,119.0,21.9,1019.18,-49.253430929115595,0.0,0.0,15414056.188277926,45.13453331251938,-73.95925601185787,180
1709112867274,4.0,9.4472,-0.049,-1.6562,0.0646,-0.1102,0.0684,197.0,-46.0,119.0,21.9,1019.19,-48.83911177689245,0.0,0.0,15414056.188277926,45.13453331251938,-73.95925601185787,180
1709112867326,4.0,9.4374,-0.049,-1.6562,0.0836,-0.019,0.1292,198.0,-42.0,118.0,21.9,1019.22,-49.253430929115595,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112867386,4.0,9.4374,-0.0392,-1.6562,0.019,-0.095,0.076,198.0,-45.0,118.0,21.9,1019.21,-48.259037311858485,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112867462,4.0,9.4374,-0.0392,-1.6562,-0.1292,-0.38,0.133,198.0,-45.0,118.0,21.9,1019.18,-49.253430929115595,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112867522,4.0,9.4374,-0.049,-1.6562,0.0114,0.038,0.1406,197.0,-42.0,117.0,21.9,1019.24,-49.50201452059793,0.0,0.0,15414056.188277926,44.706441886952604,-73.95925601185787,180
1709112867589,4.0,9.4472,-0.049,-1.6562,0.1368,-0.3534,0.038,199.0,-46.0,118.0,21.9,1019.24,-49.33629278457568,0.0,0.0,15414056.188277926,44.66644974415218,-73.95925601185787,180
1709112867644,4.0,9.4374,-0.049,-1.6463999999999999,-0.038,-0.2356,0.0874,199.0,-46.0,118.0,21.9,1019.19,-49.750592187593206,0.0,0.0,15414056.188277926,44.66644974415218,-73.95925601185787,180
1709112867700,4.0,9.4276,-0.049,-1.6366,0.1178,-0.0684,0.095,198.0,-45.0,118.0,21.9,1019.11,-49.00484141281153,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112867763,4.0,9.4374,-0.049,-1.6366,-0.038,-0.3192,0.1558,198.0,-45.0,118.0,21.9,1019.17,-50.827693624670516,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112867843,4.0,9.4374,-0.049,-1.6463999999999999,-0.2736,-0.1862,0.1254,198.0,-46.0,118.0,21.9,1019.13,-49.253430929115595,0.0,0.0,15414056.188277926,44.793233882239626,-73.95925601185787,180
1709112867902,4.0,9.4374,-0.0392,-1.6366,-0.2888,-0.5358,0.1026,197.0,-44.0,120.0,21.9,1019.16,-49.58487440118962,0.0,0.0,15414056.188277926,45.347142643213196,-73.95925601185787,180
1709112867953,4.0,9.4472,-0.0392,-1.6562,0.0228,0.1102,0.0532,197.0,-44.0,120.0,21.9,1019.22,-48.83911177689245,0.0,0.0,15414056.188277926,45.347142643213196,-73.95925601185787,180
1709112868004,4.0,9.4472,-0.049,-1.6366,-0.1748,-0.0608,0.2052,198.0,-44.0,117.0,21.9,1019.18,-48.50764460449796,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112868056,4.0,9.4472,-0.049,-1.6463999999999999,0.1786,-0.019,0.1026,198.0,-44.0,117.0,21.9,1019.22,-49.50201452059793,0.0,0.0,15414056.188277926,44.57922687248901,-73.95925601185787,180
1709112868111,4.0,9.4374,-0.049,-1.6463999999999999,-0.1254,-0.0418,0.0988,195.0,-45.0,117.0,21.8,1019.24,-49.99916393039671,0.0,0.0,15414056.188277926,44.96375653207352,-73.95925601185787,180
