MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709115144003,4.0,9.4766,1.6072,-0.8231999999999999,-0.3876,-0.4712,0.3306,180.0,32.0,85.0,24.7,1019.48,-51.739000279346754,0.0,0.0,15414056.188277926,39.27772223555296,-73.95925601185787,180
1709115144058,4.0,9.408,2.0972,-0.9408,11.2062,-14.5958,-1.064,180.0,32.0,85.0,24.7,1019.46,-51.324779852136416,0.0,0.0,15414056.188277926,39.27772223555296,-73.95925601185787,180
1709115144118,4.0,8.5162,3.5084,-0.6762,-3.0818,-10.0776,9.4658,177.0,35.0,102.0,24.7,1019.48,-51.49046999699715,0.0,0.0,15414056.188277926,43.9536081678015,-73.95925601185787,180
1709115144194,5.0,9.0356,3.3026,-0.9309999999999999,14.6642,8.721,30.4152,177.0,35.0,102.0,24.7,1019.42,-50.579141626869564,0.0,0.0,15414056.188277926,43.9536081678015,-73.95925601185787,180
1709115144296,5.0,8.4182,2.6557999999999997,-0.9995999999999999,23.2636,-26.645599999999998,-7.391,177.0,33.0,95.0,24.7,1019.4,-51.821842390847664,0.0,0.0,15414056.188277926,42.22348571236217,-73.95925601185787,19
1709115144377,5.0,8.0948,2.9106,-1.2935999999999999,12.9504,-5.9014,-19.9158,181.0,43.0,97.0,24.8,1019.51,-51.821842390847664,0.0,0.0,15414056.188277926,42.18737376457579,-73.95925601185787,9
1709115144440,5.0,7.2324,2.9106,-1.2935999999999999,18.4756,9.5266,-21.85,190.0,31.0,94.0,24.8,1019.42,-52.07036477772005,0.0,0.0,15414056.188277926,40.32329826780988,-73.95925601185787,2
1709115144511,5.0,5.2724,2.2736,-0.6958,15.0328,-22.8532,16.2298,206.0,39.0,91.0,24.7,1019.55,-51.57331408243134,0.0,0.0,15414056.188277926,37.83332828373442,-73.95925601185787,2
1709115144581,5.0,3.6357999999999997,2.1168,-0.41159999999999997,32.2468,28.6064,-4.047,206.0,39.0,91.0,24.8,1019.52,-51.324779852136416,0.0,0.0,15414056.188277926,37.83332828373442,-73.95925601185787,-4
1709115144650,5.0,2.9008,2.4402,0.9016,16.815,-16.2412,5.1756,227.0,72.0,90.0,24.8,1019.51,-50.579141626869564,0.0,0.0,15414056.188277926,35.627126283916795,-73.95925601185787,-4
1709115144719,5.0,2.842,2.2834,-0.7153999999999999,-23.6816,5.5822,8.474,221.0,109.0,90.0,24.8,1019.51,-51.24193379268035,0.0,0.0,15414056.188277926,36.158110120038685,-73.95925601185787,-18
