MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709366725329,2.0,9.4668,1.5582,-0.882,0.0722,-0.1254,0.19,215.0,131.0,116.0,24.4,1005.08,69.24783493966504,0.0,0.0,15414056.188277926,-61.651590422265095,-73.95925601185787,180
1709366725519,2.0,9.456999999999999,1.5484,-0.8722,-0.1862,-0.1444,0.2242,215.0,131.0,113.0,24.4,1005.03,68.15835835017212,0.0,0.0,15414056.188277926,-62.274419575273335,-73.95925601185787,180
1709366725672,2.0,9.4668,1.5484,-0.882,-0.1178,-0.3154,-0.0114,214.0,133.0,115.0,24.4,1004.99,68.24216019067552,0.0,0.0,15414056.188277926,-61.74716374847971,-73.95925601185787,180
1709366725847,2.0,9.4668,1.5386,-0.8722,0.0,-0.2546,0.2432,216.0,130.0,121.0,24.4,1005.11,68.66117952026941,0.0,0.0,15414056.188277926,-60.74309701006515,-73.95925601185787,180
1709366726026,2.0,9.4668,1.5484,-0.882,-0.3686,-0.6916,0.4256,215.0,130.0,116.0,24.4,1005.11,67.65556148398754,0.0,0.0,15414056.188277926,-61.651590422265095,-73.95925601185787,180
1709366726180,2.0,9.456999999999999,1.5484,-0.8722,-0.247,-0.1178,0.1558,216.0,130.0,117.0,24.4,1004.97,68.4097658970662,0.0,0.0,15414056.188277926,-61.55707137563666,-73.95925601185787,180
1709366726344,2.0,9.456999999999999,1.5484,-0.8722,-0.0494,-0.0532,0.0646,221.0,129.0,116.0,24.4,1005.06,68.24216019067552,0.0,0.0,15414056.188277926,-62.305608406858354,-73.95925601185787,180
1709366726515,2.0,9.456999999999999,1.5484,-0.8722,-0.2166,-0.3458,0.1368,217.0,130.0,115.0,24.4,1005.06,68.15835835017212,0.0,0.0,15414056.188277926,-62.078471654873795,-73.95925601185787,180
1709366726699,2.0,9.4668,1.5582,-0.8722,0.1634,0.057,-0.019,217.0,130.0,116.0,24.4,1005.08,67.90695687925253,0.0,0.0,15414056.188277926,-61.87272390607961,-73.95925601185787,180
1709366726849,2.0,9.456999999999999,1.5484,-0.8722,-0.0684,-0.5776,-0.0342,217.0,131.0,115.0,24.4,1005.03,69.16402499690263,0.0,0.0,15414056.188277926,-62.078471654873795,-73.95925601185787,180
1709366727009,2.0,9.4668,1.5484,-0.8623999999999999,-0.1976,-0.4256,0.1824,219.0,128.0,114.0,24.4,1005.05,68.24216019067552,0.0,0.0,15414056.188277926,-62.500861268952846,-73.95925601185787,180
1709366727187,2.0,9.456999999999999,1.5484,-0.8722,-0.19,0.2432,0.2926,216.0,129.0,114.0,24.4,1005.06,68.15835835017212,0.0,0.0,15414056.188277926,-62.17590361574674,-73.95925601185787,180
1709366727348,2.0,9.4668,1.5386,-0.8722,0.0076,-0.2242,0.1254,215.0,129.0,115.0,24.4,1005.11,69.49926881959121,0.0,0.0,15414056.188277926,-61.85839876773828,-73.95925601185787,180
1709366727533,2.0,9.456999999999999,1.5582,-0.882,0.0456,-0.228,-0.1406,217.0,131.0,114.0,24.4,1004.97,68.7449854116833,0.0,0.0,15414056.188277926,-62.28500548936831,-73.95925601185787,180
1709366727674,2.0,9.456999999999999,1.5484,-0.8623999999999999,-0.1786,-0.19,0.1026,215.0,131.0,112.0,24.4,1005.14,68.66117952026941,0.0,0.0,15414056.188277926,-62.48363031979168,-73.95925601185787,180
1709366727843,2.0,9.4668,1.5386,-0.8722,0.133,0.0494,0.0988,216.0,132.0,115.0,24.4,1004.97,69.16402499690263,0.0,0.0,15414056.188277926,-61.968832128748446,-73.95925601185787,180
1709366728021,2.0,9.456999999999999,1.5582,-0.8623999999999999,-0.209,-0.1596,0.1292,217.0,130.0,112.0,24.4,1005.02,67.73935927402337,0.0,0.0,15414056.188277926,-62.7004277886672,-73.95925601185787,180
1709366728171,2.0,9.456999999999999,1.5484,-0.8623999999999999,0.0684,-0.4256,0.057,213.0,130.0,114.0,24.4,1005.02,68.99640713713572,0.0,0.0,15414056.188277926,-61.84380855172743,-73.95925601185787,180
