MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709195344642,4.0,4.949,-0.8917999999999999,8.0262,-0.247,-0.0494,0.0608,26.0,-63.0,-300.0,33.7,1015.26,-16.970117847022355,0.0,0.0,14469841.099452531,157.57413807864822,-76.48623620500258,180
1709195344694,4.0,4.9392,-0.8722,8.0458,-0.0646,-0.0836,0.0722,26.0,-65.0,-303.0,33.7,1015.31,-16.970117847022355,0.0,0.0,14469841.099452531,158.19859051364818,-76.48623620500258,180
1709195344758,5.0,4.949,-0.8917999999999999,8.036,-0.1444,-0.133,0.1748,27.0,-67.0,-302.0,33.7,1015.28,-16.886998359678437,0.0,0.0,14469841.099452531,158.05130091647302,-76.48623620500258,180
1709195344818,5.0,4.949,-0.882,8.0262,-0.19,-0.019,0.0684,27.0,-67.0,-302.0,33.7,1015.25,-16.970117847022355,0.0,0.0,14469841.099452531,158.05130091647302,-76.48623620500258,180
1709195344878,5.0,4.949,-0.8722,8.036,-0.0646,-0.019,-0.0114,25.0,-66.0,-303.0,33.7,1015.31,-17.219472331815318,0.0,0.0,14469841.099452531,159.25391972431657,-76.48623620500258,180
1709195344939,5.0,4.9392,-0.882,8.0458,-0.2584,-0.1824,0.0988,25.0,-66.0,-303.0,33.7,1015.31,-16.970117847022355,0.0,0.0,14469841.099452531,159.25391972431657,-76.48623620500258,180
1709195344999,5.0,4.9392,-0.8722,8.036,-0.266,0.1862,0.114,26.0,-67.0,-301.0,33.7,1015.35,-17.71816340478148,0.0,0.0,14469841.099452531,158.7907738657772,-76.48623620500258,180
1709195345060,5.0,4.949,-0.882,8.0458,-0.1178,0.0152,0.0152,26.0,-67.0,-302.0,33.7,1015.28,-17.63504988296108,0.0,0.0,14469841.099452531,158.7907738657772,-76.48623620500258,180
1709195345121,5.0,4.9392,-0.882,8.0262,-0.171,0.0836,0.0532,26.0,-67.0,-302.0,33.8,1015.29,-16.886998359678437,0.0,0.0,14469841.099452531,158.7907738657772,-76.48623620500258,180
1709195345187,5.0,4.949,-0.8722,8.0262,-0.2128,0.0038,0.0,26.0,-68.0,-300.0,33.8,1015.34,-16.970117847022355,0.0,0.0,14469841.099452531,159.07549825507883,-76.48623620500258,180
1709195345250,5.0,4.9392,-0.8722,8.0458,-0.1254,0.1292,0.0684,28.0,-66.0,-302.0,33.7,1015.31,-16.886998359678437,0.0,0.0,14469841.099452531,157.01128319791937,-76.48623620500258,180
1709195345313,5.0,4.9392,-0.8722,8.036,-0.1938,0.0874,0.0076,28.0,-66.0,-302.0,33.8,1015.28,-17.136354833080954,0.0,0.0,14469841.099452531,157.01128319791937,-76.48623620500258,180
1709195345378,5.0,4.949,-0.882,8.0458,-0.1558,0.019,-0.1064,26.0,-67.0,-305.0,33.8,1015.32,-16.970117847022355,0.0,0.0,14469841.099452531,158.7907738657772,-76.48623620500258,180
1709195345438,5.0,4.9392,-0.882,8.036,-0.0798,-0.0266,-0.0228,26.0,-67.0,-305.0,33.8,1015.34,-17.38570534073356,0.0,0.0,14469841.099452531,158.7907738657772,-76.48623620500258,180
1709195345499,5.0,4.9392,-0.8917999999999999,8.036,-0.1558,0.0456,-0.0038,27.0,-65.0,-303.0,33.8,1015.31,-16.886998359678437,0.0,0.0,14469841.099452531,157.44275336529435,-76.48623620500258,180
1709195345559,5.0,4.949,-0.8917999999999999,8.0458,-0.1064,-0.1026,0.0722,26.0,-70.0,-302.0,33.8,1015.31,-17.55193569836598,0.0,0.0,14469841.099452531,159.62356478616363,-76.48623620500258,180
1709195345619,5.0,4.949,-0.8722,8.036,-0.2318,0.0722,0.038,26.0,-70.0,-302.0,33.8,1015.34,-17.468820850956806,0.0,0.0,14469841.099452531,159.62356478616363,-76.48623620500258,180
1709195345678,5.0,4.949,-0.882,8.0458,-0.0532,0.0342,0.0266,24.0,-67.0,-301.0,33.8,1015.31,-17.219472331815318,0.0,0.0,14469841.099452531,160.29202115702128,-76.48623620500258,180
1709195345738,5.0,4.9392,-0.8722,8.0556,-0.0646,-0.1026,0.0228,24.0,-67.0,-301.0,33.8,1015.26,-16.38826751435389,0.0,0.0,14469841.099452531,160.29202115702128,-76.48623620500258,180
1709195345798,5.0,4.9392,-0.8722,8.0262,-0.1634,-0.0684,0.0646,29.0,-69.0,-304.0,33.8,1015.31,-16.720757396282615,0.0,0.0,14469841.099452531,157.2034785320574,-76.48623620500258,180
1709195345858,5.0,4.949,-0.8917999999999999,8.0262,-0.038,-0.095,0.038,25.0,-65.0,-305.0,33.8,1015.36,-16.63763592021102,0.0,0.0,14469841.099452531,158.9624889745782,-76.48623620500258,180
1709195345919,5.0,4.9392,-0.8722,8.036,-0.1026,0.0494,-0.0418,25.0,-65.0,-305.0,33.8,1015.35,-17.38570534073356,0.0,0.0,14469841.099452531,158.9624889745782,-76.48623620500258,180
1709195345978,5.0,4.949,-0.8722,8.0458,-0.2242,-0.0114,0.1634,30.0,-66.0,-302.0,33.8,1015.28,-17.63504988296108,0.0,0.0,14469841.099452531,155.55604521958347,-76.48623620500258,180
1709195346039,5.0,4.9392,-0.9016,8.0458,-0.19,0.0874,0.0912,30.0,-66.0,-303.0,33.8,1015.34,-17.63504988296108,0.0,0.0,14469841.099452531,155.55604521958347,-76.48623620500258,180
1709195346099,5.0,4.949,-0.882,8.036,-0.1026,0.1596,-0.0798,28.0,-68.0,-303.0,33.8,1015.31,-16.970117847022355,0.0,0.0,14469841.099452531,157.61986494804043,-76.48623620500258,180
1709195346158,5.0,4.9685999999999995,-0.9016,8.016399999999999,0.0076,-0.038,-0.0266,27.0,-66.0,-298.0,33.8,1015.32,-17.136354833080954,0.0,0.0,14469841.099452531,157.75097634278762,-76.48623620500258,180
1709195346219,5.0,4.9294,-0.8526,8.0556,-0.076,-0.019,0.0988,27.0,-66.0,-298.0,33.8,1015.28,-16.63763592021102,0.0,0.0,14469841.099452531,157.75097634278762,-76.48623620500258,180
1709195346280,5.0,4.9196,-0.8623999999999999,8.0556,-0.4104,-0.0038,0.1824,26.0,-65.0,-299.0,33.8,1015.29,-17.38570534073356,0.0,0.0,14469841.099452531,158.19859051364818,-76.48623620500258,180
1709195346340,5.0,4.9784,-0.9212,8.0066,0.2166,0.247,-0.0342,23.0,-67.0,-301.0,33.8,1015.29,-16.886998359678437,0.0,0.0,14469841.099452531,161.05349531049094,-76.48623620500258,180
1709195346403,5.0,4.949,-0.8623999999999999,8.036,-0.3154,-0.1026,0.2242,23.0,-67.0,-301.0,33.8,1015.37,-17.55193569836598,0.0,0.0,14469841.099452531,161.05349531049094,-76.48623620500258,180
1709195346463,5.0,4.949,-0.882,8.0458,-0.2736,-0.0684,0.1634,26.0,-67.0,-303.0,33.8,1015.26,-16.886998359678437,0.0,0.0,14469841.099452531,158.7907738657772,-76.48623620500258,180
