MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709193475713,4.0,0.0294,0.7742,9.8392,-0.0912,0.0532,-0.1102,156.0,-45.0,-239.0,35.8,1015.15,-15.806384696285477,0.0,0.0,14469841.099452531,106.09081634885217,-76.48623620500258,180
1709193475772,4.0,0.0294,0.784,9.8294,-0.285,0.0266,0.2432,156.0,-47.0,-234.0,35.8,1015.16,-16.055767024949034,0.0,0.0,14469841.099452531,106.7666113746287,-76.48623620500258,180
1709193475824,4.0,0.0294,0.784,9.8294,0.1178,0.1748,-0.1406,158.0,-45.0,-236.0,35.8,1015.12,-16.055767024949034,0.0,0.0,14469841.099452531,105.8974897419251,-76.48623620500258,180
1709193475897,5.0,0.0196,0.7742,9.8294,-0.2242,0.152,0.095,158.0,-45.0,-236.0,35.8,1015.22,-15.806384696285477,0.0,0.0,14469841.099452531,105.8974897419251,-76.48623620500258,180
1709193475957,5.0,0.0294,0.7742,9.8294,-0.0532,-0.1026,0.1102,156.0,-44.0,-236.0,35.8,1015.05,-15.14133597810936,0.0,0.0,14469841.099452531,105.75117366345303,-76.48623620500258,180
1709193476018,5.0,0.0196,0.7742,9.8294,-0.2432,-0.0684,0.2014,156.0,-44.0,-236.0,35.8,1015.19,-16.30514338648463,0.0,0.0,14469841.099452531,105.75117366345303,-76.48623620500258,180
1709193476079,5.0,0.0294,0.7742,9.8294,-0.1862,-0.2774,0.0874,155.0,-45.0,-238.0,35.8,1015.1,-15.224469388771551,0.0,0.0,14469841.099452531,106.18920625702694,-76.48623620500258,180
1709193476140,5.0,0.0196,0.7742,9.8294,-0.0608,0.3534,0.0152,158.0,-43.0,-237.0,35.9,1015.08,-16.55451378120724,0.0,0.0,14469841.099452531,105.22443001851897,-76.48623620500258,180
1709193476200,5.0,0.0196,0.7742,9.8392,-0.0798,0.0342,0.1064,158.0,-43.0,-237.0,35.8,1015.22,-16.30514338648463,0.0,0.0,14469841.099452531,105.22443001851897,-76.48623620500258,180
1709193476263,5.0,0.0196,0.7742,9.8392,-0.1216,-0.0304,0.0608,156.0,-46.0,-234.0,35.9,1015.16,-16.055767024949034,0.0,0.0,14469841.099452531,106.4293014515334,-76.48623620500258,180
1709193476326,5.0,0.0196,0.7644,9.8392,-0.152,0.0874,0.228,160.0,-48.0,-236.0,35.9,1015.15,-16.055767024949034,0.0,0.0,14469841.099452531,106.69924423399362,-76.48623620500258,180
1709193476392,5.0,0.0294,0.7742,9.8294,-0.2736,0.0304,0.2888,160.0,-48.0,-236.0,35.9,1015.19,-16.055767024949034,0.0,0.0,14469841.099452531,106.69924423399362,-76.48623620500258,180
1709193476455,5.0,0.0294,0.7742,9.8294,-0.247,-0.0304,-0.0494,160.0,-48.0,-233.0,35.9,1015.19,-12.647025243178959,0.0,0.0,14469841.099452531,106.69924423399362,-76.48623620500258,180
1709193476516,5.0,0.0196,0.7742,9.849,0.0266,0.2318,0.0152,160.0,-45.0,-238.0,35.9,1015.22,-15.889512802210515,0.0,0.0,14469841.099452531,105.70863782901574,-76.48623620500258,180
1709193476579,5.0,0.0196,0.7742,9.8294,-0.1558,-0.0722,-0.0988,160.0,-45.0,-238.0,35.8,1015.19,-15.806384696285477,0.0,0.0,14469841.099452531,105.70863782901574,-76.48623620500258,180
1709193476641,5.0,0.0392,0.784,9.849,-0.2774,-0.0798,0.2166,158.0,-46.0,-236.0,35.9,1015.13,-15.889512802210515,0.0,0.0,14469841.099452531,106.2323506611562,-76.48623620500258,180
1709193476706,5.0,0.0294,0.7742,9.8294,-0.1596,0.1482,0.0836,158.0,-46.0,-236.0,35.9,1015.19,-15.307602136284999,0.0,0.0,14469841.099452531,106.2323506611562,-76.48623620500258,180
1709193476771,5.0,0.0294,0.7742,9.8294,-0.3116,0.0152,0.0722,158.0,-45.0,-230.0,35.9,1015.05,-16.30514338648463,0.0,0.0,14469841.099452531,105.8974897419251,-76.48623620500258,180
1709193476837,5.0,0.0294,0.7742,9.8392,-0.247,0.1292,0.1216,156.0,-43.0,-233.0,35.9,1015.15,-15.806384696285477,0.0,0.0,14469841.099452531,105.4103914381497,-76.48623620500258,180
1709193476898,5.0,0.0294,0.7742,9.8294,-0.152,-0.285,0.0038,156.0,-43.0,-233.0,35.8,1015.13,-15.806384696285477,0.0,0.0,14469841.099452531,105.4103914381497,-76.48623620500258,180
1709193476964,5.0,0.0196,0.7742,9.8392,-0.2204,-0.0646,0.0,156.0,-50.0,-229.0,35.9,1015.07,-15.556996400169126,0.0,0.0,14469841.099452531,107.77132082290876,-76.48623620500258,180
1709193477026,5.0,0.0196,0.784,9.8392,-0.1672,0.2394,-0.114,158.0,-45.0,-232.0,35.9,1015.18,-15.390734220689078,0.0,0.0,14469841.099452531,105.8974897419251,-76.48623620500258,180
1709193477089,5.0,0.0294,0.784,9.8294,-0.3078,-0.1938,0.0988,158.0,-45.0,-232.0,35.9,1015.16,-15.14133597810936,0.0,0.0,14469841.099452531,105.8974897419251,-76.48623620500258,180
1709193477152,5.0,0.0294,0.7742,9.849,0.076,-0.0684,-0.0532,157.0,-44.0,-232.0,35.9,1014.8,-15.889512802210515,0.0,0.0,14469841.099452531,105.65578195884993,-76.48623620500258,180
1709193477221,5.0,0.0294,0.7742,9.8294,-0.0114,-0.0836,0.3686,158.0,-47.0,-233.0,35.9,1015.07,-15.307602136284999,0.0,0.0,14469841.099452531,106.56607589850972,-76.48623620500258,180
1709193477285,5.0,0.0196,0.7742,9.8294,-0.2508,0.057,-0.0228,158.0,-47.0,-233.0,35.9,1015.16,-15.307602136284999,0.0,0.0,14469841.099452531,106.56607589850972,-76.48623620500258,180
1709193477349,5.0,0.0294,0.7644,9.8392,-0.0494,0.1292,0.1444,160.0,-45.0,-234.0,35.9,1015.13,-15.889512802210515,0.0,0.0,14469841.099452531,105.70863782901574,-76.48623620500258,180
1709193477416,5.0,0.0196,0.7644,9.8294,-0.171,0.0874,-0.0646,158.0,-47.0,-234.0,35.9,1015.22,-15.390734220689078,0.0,0.0,14469841.099452531,106.56607589850972,-76.48623620500258,180
1709193477482,5.0,0.0294,0.7742,9.8392,-0.0722,0.228,0.076,158.0,-47.0,-234.0,35.9,1015.07,-15.889512802210515,0.0,0.0,14469841.099452531,106.56607589850972,-76.48623620500258,180
1709193477546,5.0,0.0294,0.7742,9.8294,-0.1064,0.076,0.1216,159.0,-43.0,-233.0,35.9,1015.12,-15.390734220689078,0.0,0.0,14469841.099452531,105.133083148487,-76.48623620500258,180
1709193477606,5.0,0.0294,0.7742,9.8392,-0.304,-0.19,0.3572,158.0,-50.0,-231.0,35.9,1015.13,-15.640126495274625,0.0,0.0,14469841.099452531,107.5602720518007,-76.48623620500258,180
1709193477668,5.0,0.0294,0.7742,9.8294,-0.1292,-0.0798,0.1406,158.0,-50.0,-231.0,35.9,1015.07,-16.138893141792046,0.0,0.0,14469841.099452531,107.5602720518007,-76.48623620500258,180
1709193477729,5.0,0.0294,0.7742,9.8294,-0.1292,-0.1596,0.0532,158.0,-44.0,-234.0,35.9,1015.18,-15.390734220689078,0.0,0.0,14469841.099452531,105.56151032532848,-76.48623620500258,180
1709193477795,5.0,0.0196,0.7742,9.8294,-0.1254,-0.0038,0.038,158.0,-44.0,-234.0,35.9,1015.19,-16.055767024949034,0.0,0.0,14469841.099452531,105.56151032532848,-76.48623620500258,180
1709193477857,5.0,0.0294,0.7742,9.8294,-0.2432,0.0608,0.1596,158.0,-41.0,-236.0,35.9,1015.21,-16.055767024949034,0.0,0.0,14469841.099452531,104.54703926208894,-76.48623620500258,180
1709193477920,5.0,0.0294,0.7742,9.8392,-0.114,-0.1672,-0.0038,155.0,-48.0,-228.0,35.9,1015.19,-15.390734220689078,0.0,0.0,14469841.099452531,107.20657258804145,-76.48623620500258,180
