MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709193140474,4.0,-9.9078,-0.9309999999999999,-1.8424,11.229,-11.6242,-13.8282,146.0,-187.0,-252.0,34.1,1015.12,-15.806384696285477,0.0,0.0,14469841.099452531,142.019109298515,-76.48623620500258,180
1709193140546,4.0,-9.662799999999999,-1.0877999999999999,-1.078,-1.2312,2.9944,-6.2738,146.0,-187.0,-252.0,34.1,1015.09,-15.307602136284999,0.0,0.0,14469841.099452531,142.019109298515,-76.48623620500258,180
1709193140603,4.0,-10.1626,-0.8231999999999999,-1.2642,-12.9238,21.0368,-6.2776,144.0,-189.0,-249.0,34.1,1015.11,-15.806384696285477,0.0,0.0,14469841.099452531,142.69605172201656,-76.48623620500258,180
1709193140654,4.0,-10.2018,-0.9995999999999999,-2.2834,-7.543,21.1128,-12.6426,144.0,-189.0,-249.0,34.1,1015.15,-15.723255927310127,0.0,0.0,14469841.099452531,142.69605172201656,-76.48623620500258,180
1709193140715,5.0,-10.2018,-0.9995999999999999,-2.2834,11.8408,15.6408,-11.7078,144.0,-190.0,-248.0,34.1,1015.09,-14.808795703943643,0.0,0.0,14469841.099452531,142.84170321510305,-76.48623620500258,180
1709193140778,5.0,-9.4864,-1.2838,-2.7243999999999997,3.5682,10.6096,-8.6526,148.0,-189.0,-247.0,34.1,1015.07,-15.473865641973942,0.0,0.0,14469841.099452531,141.93661293017394,-76.48623620500258,180
