MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709277922619,4.0,2.9301999999999997,0.735,9.0944,0.2052,-0.1938,0.0114,49.0,51.0,-284.0,19.7,994.25,162.10408278269864,0.0,0.0,14469841.099452531,43.85423716182489,-76.48623620500258,180
1709277922672,4.0,2.7243999999999997,0.7448,8.7318,-13.813,122.3904,-45.524,49.0,51.0,-284.0,19.7,994.22,159.22935338123835,0.0,0.0,14469841.099452531,43.85423716182489,-76.48623620500258,180
1709277922725,4.0,2.0188,0.48019999999999996,8.7416,-3.9178,51.1442,-37.867,47.0,32.0,-295.0,19.8,994.33,159.48297395478008,0.0,0.0,14469841.099452531,55.750966993188044,-76.48623620500258,180
1709277922778,4.0,2.0188,0.48019999999999996,8.7416,-4.085,-39.2882,-81.9736,47.0,32.0,-295.0,19.8,994.21,159.48297395478008,0.0,0.0,14469841.099452531,55.750966993188044,-76.48623620500258,180
1709277922831,4.0,-1.8718,0.7153999999999999,9.3688,-8.3372,58.786,-83.0528,22.0,5.0,-295.0,19.8,994.27,159.48297395478008,0.0,0.0,14469841.099452531,77.19573393471325,-76.48623620500258,180
1709277922885,4.0,2.205,0.48019999999999996,8.9964,-17.917,-3.705,-67.8414,22.0,5.0,-295.0,19.7,993.94,158.21493304533377,0.0,0.0,14469841.099452531,77.19573393471325,-76.48623620500258,180
1709277922936,4.0,0.3822,1.2446,8.8886,12.901,-16.8264,-71.9834,17.0,-7.0,-302.0,19.8,994.3,158.97573900386195,0.0,0.0,14469841.099452531,112.38013505195957,-76.48623620500258,180
1709277922988,4.0,1.0877999999999999,1.1074,9.7216,-9.8572,-9.8724,-62.035,17.0,-7.0,-302.0,19.8,994.02,159.14481456699872,0.0,0.0,14469841.099452531,112.38013505195957,-76.48623620500258,180
1709277923041,4.0,0.5488,0.7448,8.9866,-1.444,-43.168,-39.9038,11.0,-19.0,-303.0,19.8,994.34,159.14481456699872,0.0,0.0,14469841.099452531,149.93141717813756,-76.48623620500258,180
1709277923097,4.0,1.2152,0.3724,8.908199999999999,22.4542,-14.8732,-85.785,11.0,-19.0,-303.0,19.8,994.21,158.21493304533377,0.0,0.0,14469841.099452531,149.93141717813756,-76.48623620500258,180
1709277923156,4.0,0.1372,1.078,9.7706,-2.9298,-31.6046,-104.538,6.0,-15.0,-304.0,19.8,994.34,159.48297395478008,38.260106666666665,140.85415333333333,1264151.1698315667,158.19859051364818,133.9776334855155,180
