MilliTime,Phase,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Temp,Pres,Alti,Lat,Lng,Distance,Azimuth,Angle,Direction
1709192995130,4.0,-6.9874,1.1466,7.2226,10.6172,13.4862,-2.641,-10.0,-139.0,-294.0,32.4,1015.03,-15.14133597810936,0.0,0.0,14469841.099452531,-175.88509090176274,-76.48623620500258,180
1709192995207,4.0,-7.007,1.1858,7.4479999999999995,-6.7602,-7.4898,3.3896,-10.0,-139.0,-294.0,32.4,1015.07,-15.723255927310127,0.0,0.0,14469841.099452531,-175.88509090176274,-76.48623620500258,180
1709192995268,4.0,-7.202999999999999,1.2446,7.1638,-0.9082,1.1172,-2.166,-11.0,-140.0,-292.0,32.4,1015.02,-14.97506716736828,0.0,0.0,14469841.099452531,-175.50741852008468,-76.48623620500258,180
1709192995332,5.0,-7.202999999999999,1.1956,7.2128,-0.874,-0.5776,1.2958,-9.0,-141.0,-288.0,32.3,1015.05,-14.72565897744915,0.0,0.0,14469841.099452531,-176.34777721969368,-76.48623620500258,180
1709192995396,5.0,-7.1148,1.2249999999999999,7.202999999999999,-0.4598,1.9722,-0.9918,-9.0,-141.0,-288.0,32.4,1015.02,-14.06054128917566,0.0,0.0,14469841.099452531,-176.34777721969368,-76.48623620500258,180
1709192995458,5.0,-7.2618,1.1662,7.2814,-0.1216,3.0932,-1.3984,-10.0,-143.0,-292.0,32.4,1015.04,-14.72565897744915,0.0,0.0,14469841.099452531,-175.9998142394869,-76.48623620500258,180
1709192995520,5.0,-7.0854,1.176,7.1834,-1.615,-0.5092,-0.589,-10.0,-143.0,-293.0,32.4,1014.98,-14.476244818699174,0.0,0.0,14469841.099452531,-175.9998142394869,-76.48623620500258,180
1709192995580,5.0,-7.1735999999999995,1.2152,7.2226,-1.0792,1.0374,-0.6232,-9.0,-141.0,-293.0,32.4,1015.02,-15.14133597810936,0.0,0.0,14469841.099452531,-176.34777721969368,-76.48623620500258,180
1709192995641,5.0,-7.202999999999999,1.1466,6.722799999999999,18.791,6.3384,-3.23,-9.0,-145.0,-289.0,32.4,1015.11,-15.473865641973942,0.0,0.0,14469841.099452531,-176.44826664517961,-76.48623620500258,180
1709192995705,5.0,-7.2618,1.1858,7.5264,-1.7556,-0.6156,1.3376,-9.0,-145.0,-289.0,32.4,1015.08,-15.14133597810936,0.0,0.0,14469841.099452531,-176.44826664517961,-76.48623620500258,180
1709192995768,5.0,-7.3206,1.2348,7.1148,-0.2014,0.532,-1.6568,-7.0,-144.0,-291.0,32.4,1015.04,-16.38826751435389,0.0,0.0,14469841.099452531,-177.2169792461434,-76.48623620500258,180
1709192995834,5.0,-7.271599999999999,1.2054,7.1638,-1.9114,-1.4896,0.1824,-10.0,-145.0,-288.0,32.4,1015.14,-14.97506716736828,0.0,0.0,14469841.099452531,-176.05481377096243,-76.48623620500258,180
1709192995898,5.0,-7.1638,1.176,7.1246,-1.1514,-0.7676,0.4332,-10.0,-145.0,-288.0,32.4,1015.05,-15.14133597810936,0.0,0.0,14469841.099452531,-176.05481377096243,-76.48623620500258,180
1709192995975,5.0,-7.2226,1.2054,7.1638,-1.2122,-0.6764,-0.1368,-6.0,-143.0,-289.0,32.4,1015.11,-15.14133597810936,0.0,0.0,14469841.099452531,-177.59739053101396,-76.48623620500258,180
1709192996052,5.0,-7.2421999999999995,1.2249999999999999,7.1834,-0.4028,0.1672,0.2584,-8.0,-143.0,-286.0,32.4,1015.08,-15.14133597810936,0.0,0.0,14469841.099452531,-176.79797941667786,-76.48623620500258,180
1709192996117,5.0,-7.2226,1.1858,7.1148,-0.3382,0.665,1.634,-10.0,-146.0,-289.0,32.4,1015.04,-14.642521587746856,0.0,0.0,14469841.099452531,-176.08175113593262,-76.48623620500258,180
1709192996180,5.0,-7.2128,1.176,7.1735999999999995,-0.7676,0.7068,1.6606,-10.0,-146.0,-289.0,32.4,1015.05,-14.72565897744915,0.0,0.0,14469841.099452531,-176.08175113593262,-76.48623620500258,180
1709192996252,5.0,-7.2421999999999995,1.2152,7.1735999999999995,-1.7328,-2.5916,2.508,-12.0,-142.0,-286.0,32.4,1015.04,-14.72565897744915,0.0,0.0,14469841.099452531,-175.16958004171005,-76.48623620500258,180
1709192996322,5.0,-7.1834,1.2249999999999999,7.1735999999999995,-0.4218,2.1546,5.415,-9.0,-146.0,-286.0,32.4,1015.05,-14.97506716736828,0.0,0.0,14469841.099452531,-176.47253194962587,-76.48623620500258,180
1709192996383,5.0,-7.202999999999999,1.2642,7.1442,-2.1812,-1.8316,12.3424,-9.0,-146.0,-286.0,32.4,1014.83,-15.390734220689078,0.0,0.0,14469841.099452531,-176.47253194962587,-76.48623620500258,180
1709192996450,5.0,-7.2324,1.2935999999999999,7.1735999999999995,-2.6828,2.8652,5.814,-8.0,-147.0,-285.0,32.4,1015.08,-14.891931767240177,0.0,0.0,14469841.099452531,-176.8849352400945,-76.48623620500258,180
1709192996516,5.0,-7.1246,1.3818,7.1246,3.1084,9.9902,6.9274,-7.0,-143.0,-288.0,32.3,1015.07,-14.97506716736828,0.0,0.0,14469841.099452531,-177.1975484801332,-76.48623620500258,180
1709192996578,5.0,-7.3206,1.3818,7.1246,-4.731,-3.8,11.8028,-7.0,-143.0,-288.0,32.4,1015.08,-14.393105439314413,0.0,0.0,14469841.099452531,-177.1975484801332,-76.48623620500258,180
1709192996644,5.0,-7.1932,1.4798,7.0952,0.0076,3.9976,7.7064,-10.0,-138.0,-294.0,32.4,1015.05,-14.642521587746856,0.0,0.0,14469841.099452531,-175.85537625889572,-76.48623620500258,180
1709192996714,5.0,-7.1638,1.4993999999999998,7.1148,1.5086,2.9678,2.3446,-10.0,-135.0,-291.0,32.4,1015.05,-14.642521587746856,0.0,0.0,14469841.099452531,-175.76360520094116,-76.48623620500258,180
1709192996783,5.0,-7.35,1.6072,7.0462,-0.9918,-1.3376,2.0064,-14.0,-135.0,-291.0,32.4,1015.1,-14.72565897744915,0.0,0.0,14469841.099452531,-174.0793792859532,-76.48623620500258,180
1709192996857,5.0,-7.340199999999999,1.568,7.0363999999999995,0.456,3.4504,-4.94,-8.0,-143.0,-289.0,32.4,1015.05,-14.72565897744915,0.0,0.0,14469841.099452531,-176.79797941667786,-76.48623620500258,180
1709192996926,5.0,-7.271599999999999,1.568,7.065799999999999,0.2622,1.6834,-1.7252,-10.0,-142.0,-292.0,32.4,1014.99,-15.14133597810936,0.0,0.0,14469841.099452531,-175.97173633351485,-76.48623620500258,180
1709192996987,5.0,-7.301,1.5288,7.0756,-4.4232,-5.6088,2.0976,-10.0,-142.0,-292.0,32.4,1014.99,-14.97506716736828,0.0,0.0,14469841.099452531,-175.97173633351485,-76.48623620500258,180
